word,sentiment
compulsivo,negative
indignado,negative
incomoda,negative
extremistas,negative
desastroso,negative
misses,negative
assustar,negative
tributação,negative
sugar,negative
repetitivo,negative
moagem,negative
imperialista,negative
deserção,negative
aberração,negative
intimidação,negative
infelicidade,negative
hum,negative
fake,negative
ambíguo,negative
afronta,negative
engolir,negative
desilusão,negative
cético,negative
subjugar,negative
contusões,negative
banir,negative
objeção,negative
incompatibilidade,negative
despercebido,negative
conspirações,negative
perturbar,negative
inseguro,negative
incessante,negative
congelar,negative
suscetível,negative
sujeira,negative
rivalizar,negative
debilitado,negative
chocar,negative
rancor,negative
presunção,negative
incenso,negative
insanidade,negative
histeria,negative
esmagado,negative
brega,negative
inacessível,negative
humilhante,negative
bobagem,negative
assustadora,negative
estábulos,negative
susto,negative
superstição,negative
mulherengo,negative
agravar,negative
ganância,negative
desempregado,negative
estragar,negative
divergente,negative
desordenado,negative
constrangimento,negative
amaldiçoado,negative
vagabundo,negative
arrastar,negative
ache,negative
insustentável,negative
escrúpulos,negative
cunha,negative
avalanche,negative
sóbrio,negative
ineficaz,negative
frito,negative
contratorpedeiro,negative
assassínio,negative
fronteiriço,negative
defunto,negative
chateado,negative
volatilidade,negative
pá,negative
pessimista,negative
imaterial,negative
bugs,negative
lapso,negative
grosseira,negative
congelada,negative
falsamente,negative
diarréia,negative
desativar,negative
colidir,negative
cansada,negative
melancólico,negative
fatalmente,negative
inconstitucional,negative
despejo,negative
resfriado,negative
machucar,negative
fardo,negative
egoísmo,negative
deprimido,negative
cavar,negative
besteira,negative
raso,negative
insano,negative
falido,negative
estúpido,negative
errante,negative
débil,negative
demolir,negative
erradicar,negative
mendigo,negative
capitular,negative
fissuras,negative
infiel,negative
desconfiar,negative
vômito,negative
lamentou,negative
imoral,negative
sacrificado,negative
porcaria,negative
isca,negative
incômodo,negative
dead,negative
perfurar,negative
fútil,negative
escavar,negative
fanatismo,negative
descontinuidade,negative
aprisionamento,negative
agravante,negative
sufocar,negative
sarcástico,negative
matador,negative
jam,negative
incomodar,negative
aniquilação,negative
perverso,negative
ninhada,negative
ineficiente,negative
incompreensível,negative
flagelo,negative
transgressão,negative
refutar,negative
contundente,negative
alergia,negative
virus,negative
problem,negative
pessimismo,negative
cúmplices,negative
retardar,negative
posar,negative
lodo,negative
aprisionar,negative
relutantemente,negative
enfurecido,negative
desprezível,negative
descrédito,negative
desafeto,negative
venenoso,negative
repelido,negative
relaxar,negative
insuportável,negative
incompetente,negative
enfraquecendo,negative
enfermo,negative
apocalipse,negative
áspero,negative
infectar,negative
imperfeições,negative
involuntariamente,negative
inconsistências,negative
denegrir,negative
temível,negative
estupidez,negative
complô,negative
calamidade,negative
nádegas,negative
frustrante,negative
equivocado,negative
deteriorar,negative
chocante,negative
irritada,negative
inapropriado,negative
fiasco,negative
extorsão,negative
crônico,negative
profano,negative
equívocos,negative
odiar,negative
cínico,negative
austero,negative
sarcasmo,negative
menstruação,negative
coerção,negative
bad,negative
arriscado,negative
terrivelmente,negative
desiludido,negative
issue,negative
inflamatório,negative
cisto,negative
astuto,negative
estrangulamento,negative
despotismo,negative
traumatismo,negative
impraticável,negative
bruscamente,negative
superficialmente,negative
saquear,negative
rola,negative
apocalíptico,negative
simplista,negative
preventivo,negative
fundamentalismo,negative
furar,negative
desculpar,negative
calúnia,negative
austera,negative
animosidade,negative
suíno,negative
rasa,negative
inexperiência,negative
conspirar,negative
paranóia,negative
lamentar,negative
incomodado,negative
incessantemente,negative
fissura,negative
drenado,negative
trastes,negative
paradoxal,negative
omitir,negative
inquietação,negative
inconsistente,negative
frustrações,negative
descuido,negative
delírios,negative
grosseiramente,negative
deformado,negative
atenuar,negative
revogar,negative
inexplicável,negative
idiotas,negative
horda,negative
geada,negative
arruinar,negative
rachaduras,negative
minar,negative
indesejável,negative
chantagem,negative
censurar,negative
tragicamente,negative
paralisada,negative
noise,negative
mico,negative
incoerente,negative
desaprovação,negative
avesso,negative
aniquilar,negative
irritar,negative
demoníaco,negative
oportunista,negative
desabamento,negative
furor,negative
enigmático,negative
veemente,negative
imperfeito,negative
apatia,negative
vil,negative
pavor,negative
desorganizado,negative
antagonismo,negative
verga,negative
sucata,negative
maníaco,negative
embriagado,negative
destruidor,negative
desprezado,negative
desconfiado,negative
desarmar,negative
anseio,negative
ruivo,negative
refutação,negative
desnecessariamente,negative
assaltar,negative
retalho,negative
rail,negative
merda,negative
inflexível,negative
desmoronamento,negative
desapontamento,negative
totalitário,negative
latência,negative
impotente,negative
gângster,negative
distorcer,negative
tédio,negative
monstruoso,negative
drag,negative
decair,negative
danificando,negative
abortar,negative
viciados,negative
ternura,negative
oxidado,negative
mentiu,negative
intransigente,negative
rue,negative
podre,negative
nervosismo,negative
inundado,negative
castigar,negative
rasgado,negative
oposições,negative
object,negative
nocivo,negative
chocada,negative
amargura,negative
static,negative
nepotismo,negative
desdém,negative
traumático,negative
prescrito,negative
exausto,negative
caracteristicamente,negative
repulsa,negative
impessoal,negative
ferver,negative
detonar,negative
desapontado,negative
junco,negative
ferrugem,negative
expropriação,negative
estrago,negative
brando,negative
alergias,negative
abrupto,negative
retórico,negative
racha,negative
portagem,negative
paradoxalmente,negative
intrusão,negative
insensível,negative
estratagema,negative
drenar,negative
beligerantes,negative
banal,negative
retroceder,negative
polémico,negative
nonsense,negative
ineficiência,negative
esgotar,negative
bancarrota,negative
tocos,negative
golpear,negative
distraído,negative
confiscado,negative
cauteloso,negative
analfabeto,negative
volumoso,negative
traindo,negative
plebeu,negative
manchada,negative
infortúnio,negative
ferocidade,negative
trindade,negative
simulado,negative
involuntário,negative
infligir,negative
despojos,negative
cancer,negative
vicioso,negative
sucumbir,negative
subverter,negative
esquisito,negative
desafiador,negative
cortante,negative
matadouro,negative
foragido,negative
culpar,negative
azedo,negative
atrofia,negative
sabotar,negative
impreciso,negative
debandada,negative
corrosivo,negative
corromper,negative
clamor,negative
pendurar,negative
insultado,negative
fragmentado,negative
desprezar,negative
degradar,negative
torturada,negative
torto,negative
paralisar,negative
impunidade,negative
enfureceu,negative
descrença,negative
protestando,negative
panelinha,negative
impaciente,negative
disorder,negative
impostor,negative
frustrar,negative
desajeitado,negative
cheira,negative
ameaçador,negative
vibrar,negative
torturar,negative
moribundo,negative
grotesco,negative
attack,negative
vaidoso,negative
realce,negative
infernal,negative
chocados,negative
alvoroço,negative
wild,negative
impiedoso,negative
imobilizado,negative
déspota,negative
demónio,negative
blasfêmia,negative
apressadamente,negative
imaturo,negative
fraudar,negative
fracassar,negative
repressivo,negative
ranger,negative
marionete,negative
imprecisão,negative
enganando,negative
empenhar,negative
desintegrou,negative
absurdamente,negative
Nêmesis,negative
queixar,negative
indisponível,negative
esticar,negative
desmoronar,negative
degenerado,negative
cruelmente,negative
unexpected,negative
destroyer,negative
curvado,negative
restringido,negative
hipócrita,negative
desocupado,negative
ciumento,negative
tormento,negative
suga,negative
radicalização,negative
maléfico,negative
desintegrar,negative
infiéis,negative
inescrupuloso,negative
inconsistência,negative
faro,negative
extremista,negative
cinismo,negative
implorando,negative
fofoca,negative
esmagamento,negative
desencorajar,negative
cansativo,negative
tremer,negative
indecisão,negative
febres,negative
envenenar,negative
defeituoso,negative
contaminar,negative
apressar,negative
indiscriminadamente,negative
herege,negative
deboche,negative
boicotar,negative
vingativo,negative
problems,negative
mágoa,negative
formigueiro,negative
dissonância,negative
difamar,negative
desterro,negative
compulsão,negative
sugado,negative
queimadura,negative
pavimentado,negative
envergonhado,negative
deteriorando,negative
deteriorado,negative
crash,negative
afogar,negative
teimosia,negative
rasgar,negative
malícia,negative
entulho,negative
desânimo,negative
cilada,negative
tombo,negative
sujeição,negative
ruir,negative
perversão,negative
maldito,negative
escárnio,negative
derramar,negative
curandeiro,negative
clichê,negative
calha,negative
calabouço,negative
mediocridade,negative
horrorizado,negative
expirar,negative
desacreditar,negative
syndrome,negative
malicioso,negative
esfriar,negative
tendenciosa,negative
sue,negative
repartir,negative
protuberância,negative
inquieto,negative
indigno,negative
doentio,negative
calamidades,negative
açougueiro,negative
servil,negative
lost,negative
intrigado,negative
enganosa,negative
dispendioso,negative
critical,negative
carnificina,negative
adverso,negative
suspiro,negative
sangrar,negative
saca,negative
propôr,negative
precipitar,negative
fanática,negative
escandaloso,negative
delay,negative
mundano,negative
indeciso,negative
inanição,negative
impulsivo,negative
desleal,negative
alucinação,negative
virulência,negative
toco,negative
ridicularizar,negative
nublado,negative
fugaz,negative
enxerto,negative
curvar,negative
barulhento,negative
ansiosamente,negative
penúria,negative
palhaçada,negative
intruso,negative
fall,negative
extravagância,negative
desonesto,negative
bastardos,negative
subalterno,negative
maldições,negative
iludir,negative
fatídico,negative
desolado,negative
descontrolado,negative
retardado,negative
repreendeu,negative
infrator,negative
impureza,negative
ignore,negative
emaranhado,negative
conluio,negative
alienado,negative
excêntricos,negative
escravizar,negative
desmaiar,negative
contradizer,negative
burla,negative
subjugado,negative
monotonia,negative
ladra,negative
injúria,negative
indiscriminado,negative
impiedosamente,negative
impensável,negative
forasteiro,negative
trapaça,negative
sobrecarregar,negative
retrógrado,negative
perplexo,negative
oblíquo,negative
impugnar,negative
desfavorecidos,negative
agitar,negative
riscado,negative
killed,negative
infestada,negative
impetuoso,negative
herético,negative
hell,negative
ganancioso,negative
falácias,negative
constipação,negative
collapse,negative
bombear,negative
atirada,negative
aborrecido,negative
senhorita,negative
kill,negative
invalidar,negative
infringir,negative
gangster,negative
friamente,negative
catastrófico,negative
arrasar,negative
abortado,negative
usurpar,negative
tristemente,negative
subtrair,negative
poluir,negative
isolação,negative
invasivo,negative
inelegível,negative
ineficácia,negative
impuro,negative
imprecisões,negative
fantasioso,negative
dreno,negative
discordando,negative
deplorável,negative
treta,negative
expirado,negative
diabólico,negative
desobedecer,negative
vazamentos,negative
maléfica,negative
inundar,negative
imoralidade,negative
espinhoso,negative
desconsiderar,negative
atormentar,negative
submisso,negative
oprimido,negative
humildemente,negative
cu,negative
agonizante,negative
zeloso,negative
mutilado,negative
infiltrados,negative
infestado,negative
delirante,negative
decepções,negative
abusado,negative
furado,negative
complex,negative
apologista,negative
amortecedor,negative
sitiar,negative
repugnante,negative
indecente,negative
homicida,negative
hesitante,negative
frenético,negative
falho,negative
expelir,negative
exagerar,negative
devassa,negative
depreciativo,negative
trash,negative
hack,negative
evadir,negative
escória,negative
empurrão,negative
downhill,negative
desonra,negative
burlesco,negative
autocrático,negative
xingar,negative
subordinar,negative
privar,negative
perturbador,negative
esnobe,negative
din,negative
desertar,negative
consternação,negative
cansar,negative
bronca,negative
vergonhoso,negative
pervertido,negative
oscilar,negative
obstruir,negative
issues,negative
inóspito,negative
dormente,negative
abuse,negative
súplicas,negative
sudário,negative
obsceno,negative
inconstante,negative
imobilizar,negative
gosma,negative
gimmick,negative
drástico,negative
warning,negative
traiçoeiro,negative
squash,negative
moer,negative
fraudulento,negative
embuste,negative
dogmático,negative
dissuadir,negative
disruptivo,negative
birra,negative
abominável,negative
pinto,negative
perdiz,negative
magoado,negative
estridente,negative
esticado,negative
espancamento,negative
crisis,negative
contencioso,negative
burrice,negative
apressado,negative
antiquado,negative
vomitar,negative
ténue,negative
profanação,negative
loba,negative
inflamado,negative
imprudência,negative
ilegível,negative
estagnado,negative
embalar,negative
zombar,negative
reacionário,negative
mentirosa,negative
lixeira,negative
letargia,negative
insinuação,negative
devastar,negative
tank,negative
subjugação,negative
soprar,negative
revoltar,negative
rachadura,negative
partisans,negative
loucamente,negative
furiosamente,negative
excêntricas,negative
embaraço,negative
desgostoso,negative
delinquente,negative
coceira,negative
chocalho,negative
beligerante,negative
acrobacia,negative
risk,negative
pitada,negative
perecer,negative
obeso,negative
malucos,negative
intimação,negative
insensibilidade,negative
inadequação,negative
graxa,negative
distorce,negative
demandar,negative
combativo,negative
zumbido,negative
recaída,negative
punível,negative
periculosidade,negative
perdição,negative
neurótico,negative
insaciável,negative
discordaram,negative
bunda,negative
adversidade,negative
pomposo,negative
obstinado,negative
mórbido,negative
mácula,negative
macabro,negative
inimaginável,negative
imprevisto,negative
impaciência,negative
discriminar,negative
diametralmente,negative
desanimado,negative
refutado,negative
raspar,negative
desperdiçado,negative
desafogar,negative
carestia,negative
assediado,negative
torrente,negative
strike,negative
refuta,negative
querela,negative
maldita,negative
errático,negative
emanações,negative
difamatório,negative
desconsiderado,negative
chantagear,negative
vertiginoso,negative
retaliar,negative
opressores,negative
mortífero,negative
implorar,negative
fervura,negative
faminto,negative
dissonante,negative
confiscar,negative
brusco,negative
avaria,negative
arder,negative
supérfluo,negative
repudiar,negative
piranha,negative
patético,negative
slow,negative
perturba,negative
estressante,negative
ermo,negative
Buggy,negative
temeroso,negative
ressentido,negative
ocioso,negative
insuperável,negative
falir,negative
despejado,negative
acusador,negative
wrong,negative
subversivo,negative
sanguinário,negative
rotineiro,negative
rebaixar,negative
lamentavelmente,negative
intolerável,negative
inexorável,negative
incomodando,negative
furtar,negative
entediado,negative
doutrinação,negative
desperdiçar,negative
deformar,negative
rugas,negative
queer,negative
pilhar,negative
perturbando,negative
oversight,negative
instigar,negative
imbecil,negative
estereotipada,negative
encalhado,negative
empobrecida,negative
desumano,negative
danoso,negative
alarmante,negative
abrasivo,negative
tempestuoso,negative
satirizar,negative
saciar,negative
ralo,negative
indefeso,negative
incómodo,negative
imperfeição,negative
hedonista,negative
conflict,negative
aterrorizar,negative
alçapão,negative
tolice,negative
restritivo,negative
pendurou,negative
opressor,negative
negligenciadas,negative
marra,negative
febril,negative
escurecer,negative
enlouquecer,negative
died,negative
desabilitar,negative
defensive,negative
cio,negative
cataclismo,negative
breaks,negative
bomb,negative
afrontar,negative
aborrecimento,negative
tosco,negative
recair,negative
querelas,negative
provação,negative
masmorra,negative
manipuladora,negative
grampo,negative
falsificar,negative
desolação,negative
amargamente,negative
pobremente,negative
oxidar,negative
monótono,negative
impropriamente,negative
desunião,negative
desinteressado,negative
desintegra,negative
descuidado,negative
compulsive,negative
carril,negative
azarado,negative
assediar,negative
tout,negative
tortuoso,negative
tirânico,negative
provocante,negative
picareta,negative
picar,negative
marginalmente,negative
flertar,negative
filete,negative
espreita,negative
desgastar,negative
desclassificados,negative
desabar,negative
aleijado,negative
abusada,negative
sujeitar,negative
queixando,negative
oneroso,negative
insultando,negative
inflamar,negative
frouxo,negative
esmagador,negative
errôneo,negative
badalado,negative
traumatizado,negative
obscenidade,negative
magoar,negative
incendiário,negative
inadequadamente,negative
hoax,negative
futilidade,negative
facada,negative
esboçado,negative
enfaticamente,negative
blind,negative
arranhões,negative
ambivalente,negative
ulterior,negative
irreparável,negative
frenesi,negative
estuprar,negative
desconcertante,negative
decepcionar,negative
cafetão,negative
angustiado,negative
víbora,negative
sobrecarregado,negative
receoso,negative
puta,negative
petrificada,negative
pegajoso,negative
injustificada,negative
inconcebível,negative
guincho,negative
despejar,negative
degenerar,negative
ventosa,negative
solteirona,negative
ronco,negative
renegar,negative
raivoso,negative
piquetes,negative
massacrar,negative
geléia,negative
dump,negative
deslealdade,negative
desistências,negative
curinga,negative
castrado,negative
zombaria,negative
zomba,negative
turva,negative
torcido,negative
tonto,negative
onerosa,negative
malévolo,negative
intransponível,negative
instigador,negative
freneticamente,negative
extremismo,negative
despótico,negative
desorientado,negative
desmaio,negative
congelou,negative
cold,negative
carpa,negative
assobio,negative
opressivo,negative
machucando,negative
desfavor,negative
derramando,negative
coringa,negative
congelação,negative
calmaria,negative
assombrar,negative
vazar,negative
torções,negative
pain,negative
obsessive,negative
negligente,negative
mortificação,negative
mentirosos,negative
inquietante,negative
falsificado,negative
conspirador,negative
atroz,negative
arruinando,negative
tombar,negative
rasgo,negative
negligenciar,negative
loss,negative
insignificância,negative
inchado,negative
flerte,negative
dói,negative
deturpação,negative
contaminando,negative
canibal,negative
alienar,negative
ultraje,negative
repreensão,negative
nebuloso,negative
manchar,negative
indisposição,negative
fiction,negative
exorbitante,negative
estrangular,negative
dolorosamente,negative
diagonalmente,negative
desiludidos,negative
apologistas,negative
valentões,negative
torrent,negative
threat,negative
tease,negative
tanks,negative
sujar,negative
sufocante,negative
queixaram,negative
lesma,negative
fosco,negative
extorquir,negative
evil,negative
ensopado,negative
damage,negative
adulterado,negative
tropeçar,negative
roer,negative
ridiculariza,negative
putrefação,negative
proscrito,negative
fuck,negative
estola,negative
envergonhar,negative
endurecer,negative
delinquência,negative
coxo,negative
charlatão,negative
sorry,negative
resignado,negative
remorsos,negative
rachar,negative
punitivo,negative
pecar,negative
insalubre,negative
infâmia,negative
implacavelmente,negative
hediondo,negative
furão,negative
funky,negative
endurecido,negative
distraindo,negative
cheirar,negative
breaking,negative
attacks,negative
arcano,negative
torturando,negative
supersticioso,negative
regredir,negative
refutando,negative
podridão,negative
obscurecida,negative
ménage,negative
limit,negative
irracionalidade,negative
estragado,negative
cassar,negative
altivo,negative
vague,negative
sedentário,negative
macular,negative
ingénuo,negative
inexoravelmente,negative
gagueira,negative
esporádico,negative
crasso,negative
colidindo,negative
cloud,negative
travesso,negative
temerário,negative
shock,negative
selvageria,negative
mortalha,negative
lunático,negative
infértil,negative
indistinguível,negative
estalo,negative
enganoso,negative
descontroladamente,negative
arranhão,negative
undefined,negative
subestimar,negative
rudeza,negative
reticente,negative
libertinagem,negative
gorduroso,negative
fumble,negative
dire,negative
desrespeitoso,negative
carbúnculo,negative
zombando,negative
sacudir,negative
promíscuo,negative
pedante,negative
paranoia,negative
necessitado,negative
lag,negative
indisciplinado,negative
ilusório,negative
granulado,negative
esfaquear,negative
dungeons,negative
desordenadamente,negative
apático,negative
subserviente,negative
ruidoso,negative
regressivo,negative
pressentimento,negative
nefasto,negative
morno,negative
menosprezar,negative
maçante,negative
insuficientemente,negative
infundado,negative
inflacionário,negative
incapacitar,negative
heterodoxo,negative
fivela,negative
emagrecer,negative
doer,negative
discriminado,negative
babaca,negative
arrasador,negative
repugnância,negative
como,positive
ser,positive
são,positive
já,positive
muito,positive
grande,positive
principal,positive
maior,positive
bem,positive
música,positive
conhecido,positive
trabalho,positive
melhor,positive
canção,positive
sucesso,positive
tipo,positive
obra,positive
importante,positive
obras,positive
oficial,positive
feito,positive
personagem,positive
possível,positive
espaço,positive
direito,positive
boa,positive
campeão,positive
bastante,positive
forte,positive
ganhou,positive
energia,positive
personagens,positive
valor,positive
apoio,positive
superior,positive
jovem,positive
dar,positive
ouro,positive
capacidade,positive
favor,positive
ajuda,positive
realizado,positive
real,positive
bom,positive
vivo,positive
livre,positive
influência,positive
levou,positive
fonte,positive
vitória,positive
marca,positive
economia,positive
saber,positive
fé,positive
homenagem,positive
trabalhar,positive
respeito,positive
contrato,positive
unidade,positive
proposta,positive
amor,positive
famoso,positive
domínio,positive
segurança,positive
prova,positive
rapidamente,positive
abertura,positive
trabalhou,positive
simplesmente,positive
certo,positive
capaz,positive
humano,positive
leva,positive
semelhante,positive
ajudar,positive
prêmio,positive
direita,positive
realizar,positive
claro,positive
começo,positive
paz,positive
liberdade,positive
levar,positive
cima,positive
suficiente,positive
derrota,positive
capitão,positive
fãs,positive
proteção,positive
mestre,positive
ganhar,positive
precisa,positive
topo,positive
prêmios,positive
disponível,positive
realização,positive
verdadeiro,positive
clássico,positive
sair,positive
variedade,positive
fácil,positive
vencedor,positive
imediatamente,positive
rápido,positive
feira,positive
destino,positive
pensamento,positive
reforma,positive
facilmente,positive
econômico,positive
suporte,positive
aumentar,positive
lança,positive
advogado,positive
moderno,positive
defender,positive
honra,positive
notável,positive
habilidade,positive
doce,positive
interesses,positive
beleza,positive
melhorar,positive
top,positive
destaca,positive
ajudou,positive
liderança,positive
sucessos,positive
nobre,positive
herói,positive
senhor,positive
preciso,positive
fama,positive
equivalente,positive
derrotado,positive
criador,positive
proteger,positive
super,positive
emprego,positive
calor,positive
orientação,positive
limpeza,positive
céu,positive
afluente,positive
dono,positive
direto,positive
exatamente,positive
justiça,positive
integrante,positive
moda,positive
dedicado,positive
legal,positive
ganha,positive
poderoso,positive
vantagem,positive
relevo,positive
excelente,positive
aparecer,positive
marcas,positive
interessante,positive
quente,positive
rica,positive
aprovação,positive
ideal,positive
garantir,positive
gosto,positive
ativo,positive
útil,positive
amplamente,positive
recuperar,positive
equilíbrio,positive
rico,positive
ganhando,positive
espiritual,positive
claramente,positive
derrotar,positive
visível,positive
destacado,positive
virtude,positive
considerar,positive
humor,positive
inspiração,positive
contribuição,positive
recurso,positive
negócio,positive
reformas,positive
recuperação,positive
confiança,positive
right,positive
impressão,positive
elite,positive
inteligência,positive
riqueza,positive
zero,positive
flor,positive
vencedores,positive
avanço,positive
leve,positive
paciente,positive
brilhante,positive
atender,positive
precisamente,positive
talento,positive
chance,positive
destacou,positive
santo,positive
aumenta,positive
continuidade,positive
sorte,positive
bela,positive
aprovado,positive
atração,positive
célebre,positive
integrado,positive
amplo,positive
gosta,positive
progresso,positive
auxílio,positive
paixão,positive
correto,positive
apoiar,positive
elevação,positive
distinção,positive
essencial,positive
feliz,positive
imediato,positive
reputação,positive
justamente,positive
integral,positive
magia,positive
provar,positive
ordenado,positive
significativo,positive
facilitar,positive
crédito,positive
mantida,positive
fantasia,positive
funcionar,positive
facilidade,positive
namorada,positive
inteligente,positive
iluminação,positive
prestígio,positive
eficiente,positive
dinâmica,positive
adequado,positive
progressivo,positive
sucedeu,positive
afirmação,positive
estável,positive
cura,positive
alimento,positive
positivo,positive
fiel,positive
profundamente,positive
pronto,positive
benefícios,positive
assegurar,positive
pró,positive
seguro,positive
bônus,positive
ganho,positive
madrugada,positive
afirmar,positive
profundo,positive
defensor,positive
premiado,positive
estabilidade,positive
fortuna,positive
prémio,positive
libertação,positive
animado,positive
compromisso,positive
válido,positive
eficiência,positive
basta,positive
instrumental,positive
vantagens,positive
perfeito,positive
sobrevivência,positive
sensação,positive
melhoria,positive
parecido,positive
efetivamente,positive
franco,positive
consideração,positive
perfeitamente,positive
Paraíso,positive
favorável,positive
preparar,positive
defensores,positive
preparado,positive
eficaz,positive
promessa,positive
luxo,positive
sólido,positive
melhorias,positive
influente,positive
impulso,positive
harmonia,positive
puro,positive
belo,positive
comemoração,positive
alegria,positive
celebração,positive
marcante,positive
derrotas,positive
vasto,positive
graça,positive
prazer,positive
corrigir,positive
revolucionário,positive
revelação,positive
sagrado,positive
singular,positive
cumprimento,positive
abundância,positive
garantia,positive
protecção,positive
derrotando,positive
superar,positive
apaixonado,positive
benefício,positive
guerreiro,positive
aquecimento,positive
coragem,positive
talentos,positive
ama,positive
avançado,positive
brilho,positive
ótimo,positive
santuário,positive
romântico,positive
caridade,positive
proeminente,positive
inovação,positive
disposto,positive
felicidade,positive
avanços,positive
abundante,positive
exemplar,positive
acessível,positive
ídolo,positive
suportar,positive
nascer,positive
corretamente,positive
grandeza,positive
mérito,positive
conduzir,positive
favorito,positive
suave,positive
complementar,positive
mágico,positive
aclamado,positive
condução,positive
libertar,positive
suficientemente,positive
tesouro,positive
dourada,positive
emoções,positive
sabedoria,positive
tração,positive
restaurar,positive
excelência,positive
apropriado,positive
dignidade,positive
firme,positive
educado,positive
amistoso,positive
impressionante,positive
incrível,positive
lendário,positive
orgulho,positive
sensível,positive
resgatar,positive
eficácia,positive
experiente,positive
recomendação,positive
aproveitar,positive
glória,positive
dominado,positive
gratuito,positive
prosperidade,positive
santa,positive
sólida,positive
recomendações,positive
sustentável,positive
fidelidade,positive
preferencialmente,positive
chumbo,positive
cobrir,positive
vigilância,positive
prático,positive
recompensa,positive
anjo,positive
troféu,positive
vital,positive
correção,positive
compatível,positive
concorrer,positive
razoável,positive
agradável,positive
celebrado,positive
conforto,positive
dourado,positive
justo,positive
Premier,positive
silêncio,positive
novidade,positive
lealdade,positive
renome,positive
triunfo,positive
bonita,positive
melhora,positive
restaurado,positive
decisivo,positive
realista,positive
imenso,positive
estelar,positive
libertado,positive
elogios,positive
resistente,positive
positivos,positive
sobrevivente,positive
ícone,positive
informado,positive
distinto,positive
negociar,positive
racional,positive
surpreendente,positive
mágica,positive
heroína,positive
poço,positive
divino,positive
emoção,positive
livrar,positive
celebrar,positive
consistente,positive
trabalhador,positive
gratuitamente,positive
desportivo,positive
seriamente,positive
diversão,positive
homenageado,positive
legalmente,positive
entusiasmo,positive
beber,positive
abertamente,positive
estimular,positive
tolerância,positive
teólogo,positive
legítimo,positive
promotor,positive
maturidade,positive
celeste,positive
amoroso,positive
ultrapassar,positive
abrangente,positive
exato,positive
ganhos,positive
pacto,positive
lógico,positive
supremo,positive
admiração,positive
calma,positive
fino,positive
satisfazer,positive
autorizado,positive
confiável,positive
eterna,positive
prefere,positive
temperado,positive
elegante,positive
pronta,positive
realizações,positive
ilustre,positive
bonito,positive
monumental,positive
notavelmente,positive
saudável,positive
perfeição,positive
excepcional,positive
liderar,positive
fértil,positive
incentivar,positive
alegre,positive
favorita,positive
amada,positive
paciência,positive
superioridade,positive
engenho,positive
renascimento,positive
fair,positive
potente,positive
solid,positive
inovador,positive
reestruturação,positive
gênio,positive
extraordinário,positive
dinâmico,positive
promete,positive
autônoma,positive
privilégio,positive
substancial,positive
sucedendo,positive
respeitar,positive
solidariedade,positive
protetor,positive
prover,positive
flexibilidade,positive
abraço,positive
vitorioso,positive
best,positive
desejar,positive
complemento,positive
preferido,positive
criativo,positive
adoração,positive
colorido,positive
superou,positive
domina,positive
autônomo,positive
digno,positive
melhorado,positive
reformado,positive
milagre,positive
criativa,positive
curar,positive
eterno,positive
sábio,positive
atualizado,positive
elevar,positive
inocente,positive
gostar,positive
portátil,positive
lírico,positive
facilita,positive
imparcial,positive
flexível,positive
agilidade,positive
conveniente,positive
liberdades,positive
afinidade,positive
paraíso,positive
imparcialidade,positive
prontamente,positive
viável,positive
transparente,positive
impressionado,positive
jejum,positive
divertido,positive
recomenda,positive
amado,positive
modesto,positive
fiável,positive
ambicioso,positive
satisfeito,positive
atraente,positive
provado,positive
amigável,positive
limpar,positive
barato,positive
veracidade,positive
supremacia,positive
limpa,positive
comemorado,positive
agudo,positive
like,positive
erudito,positive
amar,positive
preferindo,positive
free,positive
coerente,positive
flutuante,positive
produtivo,positive
carinho,positive
apreciado,positive
leal,positive
aprovar,positive
bovino,positive
originalidade,positive
fresco,positive
engraçado,positive
apreciar,positive
substantivo,positive
milagres,positive
competitivo,positive
atrativo,positive
comprovado,positive
garantias,positive
limpo,positive
ultrapassou,positive
valioso,positive
qualificado,positive
místico,positive
íntimo,positive
ganhador,positive
aclamação,positive
memorável,positive
louvor,positive
beneficiar,positive
renovar,positive
gentil,positive
barata,positive
confortável,positive
suceder,positive
arrumar,positive
firmemente,positive
bravura,positive
razoavelmente,positive
patrão,positive
ligeiro,positive
querido,positive
fantástico,positive
prometido,positive
calmo,positive
sustentabilidade,positive
confiabilidade,positive
clareza,positive
preferida,positive
energético,positive
confiar,positive
voluntariamente,positive
diplomático,positive
renovada,positive
ágil,positive
hábil,positive
reto,positive
pacífico,positive
aliviar,positive
maduro,positive
acolher,positive
alívio,positive
espetacular,positive
reviver,positive
conveniência,positive
agradecimento,positive
positivamente,positive
firmar,positive
esplendor,positive
simplificada,positive
amo,positive
diversificado,positive
reconciliação,positive
talentoso,positive
obsessão,positive
alimentando,positive
bênção,positive
sensações,positive
favorecer,positive
sensual,positive
coerência,positive
exuberante,positive
remédio,positive
empreendedor,positive
simpático,positive
assegurando,positive
agradar,positive
bondade,positive
ético,positive
magnífico,positive
lisa,positive
suprema,positive
privilegiado,positive
carisma,positive
efectivo,positive
moralidade,positive
divertir,positive
reformar,positive
melhoramento,positive
poético,positive
nutrição,positive
perpendicular,positive
sorriso,positive
sofisticado,positive
imprimir,positive
emocionante,positive
conciliar,positive
excitação,positive
advogada,positive
promissor,positive
maravilhas,positive
enriquecimento,positive
autêntico,positive
aspirações,positive
love,positive
suportado,positive
